SIC5L1;SIC5L2;SIC5L3;SIC5L4;SIC5L5;SIC7L1;SIC7L2;SIC7L3;SIC7L4;SIC7L5 ;Level 5 text description
3;39;392;3921;39211;C;32;321;3211;32111;Precious metal jewellery products manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Precious metal product manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Precious metal vanity case manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Religious silverware manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Setting of diamonds or other precious and semi-precious stone
3;39;392;3921;39211;C;32;321;3211;32111;Setting, dress jewellery (manufacturing)
3;39;392;3921;39211;C;32;321;3211;32111;Silver engraving on self-manufactured jewellry items
3;39;392;3921;39211;C;32;321;3211;32111;Silver tableware manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Silverplating - jewellry
3;39;392;3921;39211;C;32;321;3211;32111;Silversmith activity
3;39;392;3921;39211;C;32;321;3211;32111;Silverware manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Sliver toiletware manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Spatulas, precious metals, manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Stationery articles for religious use manufacturing (goldsmith's ware)
3;39;392;3921;39211;C;32;321;3211;32111;Striking medals
3;39;392;3921;39211;C;32;321;3211;32111;Synthetic, reconstructed or industrial quality precious and semi-precious stones manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Technical or laboratory articles manufacturing (of precious metals, except instruments or parts of instruments)
3;39;392;3921;39211;C;32;321;3211;32111;Toilet articles manufacturing (goldsmith's ware)
3;39;392;3921;39211;C;32;321;3211;32111;Trophy cup manufacturing
3;39;392;3921;39211;C;32;321;3211;32111;Trophy manufacturing
3;39;392;3929;39295;C;32;321;3211;32111;Engraving, for public, on jewellery
3;39;392;3929;39295;C;32;321;3211;32111;Gold engraving, for public, on  jewellery
3;39;392;3921;39219;C;32;321;3211;32119;Other precious and semi-precious stone cutting and polishing
3;39;392;3921;39212;C;32;321;3211;32119;Diamond cutting
3;39;392;3921;39212;C;32;321;3211;32119;Diamond polishing
3;39;392;3921;39219;C;32;321;3211;32119;Buying and selling rough uncut semi-precious stones from mines, cut and polishing it for other manufacturers
3;39;392;3921;39219;C;32;321;3211;32119;Cutting and polishing precious stones, except diamond
3;39;392;3921;39219;C;32;321;3211;32119;Gem cutting
3;39;392;3921;39219;C;32;321;3211;32119;Jewel cutting
3;39;392;3921;39219;C;32;321;3211;32119;Jewel drilling
3;39;392;3921;39219;C;32;321;3211;32119;Jewel polishing
3;39;392;3921;39219;C;32;321;3211;32119;Paua shell processing, cutting and polishing
3;39;392;3921;39219;C;32;321;3211;32119;Polishing of semi-precious stones
3;39;392;3921;39219;C;32;321;3211;32119;Precious stone cutting
3;39;392;3921;39219;C;32;321;3211;32119;Precious stone powder manufacturing
3;39;392;3921;39219;C;32;321;3211;32119;Semi-precious stone cutting
3;39;392;3921;39219;C;32;321;3211;32119;Synthetic gemstone cutting and polishing
3;39;392;3921;39219;C;32;321;3211;32119;Synthetic precious stone cutting
3;39;392;3929;39295;C;32;321;3211;32119;Engraving, for public, on trophies, glass, etc. (except if done by engineering shop)
3;39;392;3929;39295;C;32;321;3211;32119;Gold engraving, for public, on trophies, glass, etc. (except if done by engineering shop)
3;37;376;3760;37600;C;32;321;3212;32120;Manufacture of metal watch bands (for manufacture of precious metal watch bands, see 3211)
3;39;392;3929;39299;C;32;321;3212;32120;Manufacture of costume or imitation jewellery: jewellery containing imitation stones such as imitation gems stones, imitation diamonds, and similar
3;39;392;3929;39299;C;32;321;3212;32120;Manufacture of costume or imitation jewellery: rings, bracelets, necklaces, and similar articles of jewellery made from base metals plated with precious metals
3;39;392;3929;39299;C;32;321;3212;32120;Manufacture of imitation jewellery and related articles (for manufacture of jewellery made from precious metals or clad with precious metals, see 3211)
3;37;376;3760;37600;C;32;321;3212;32120;Metal watches straps manufacturing
3;37;376;3760;37600;C;32;321;3212;32120;Watch bands manufacturing (metal)
3;37;376;3760;37600;C;32;321;3212;32120;Watch bands manufacturing (non-precious metal)
3;37;376;3760;37600;C;32;321;3212;32120;Watch bracelets manufacturing (metal)
3;37;376;3760;37600;C;32;321;3212;32120;Watch bracelets manufacturing (non-precious metal)
3;37;376;3760;37600;C;32;321;3212;32120;Watch straps manufacturing (metal)
3;37;376;3760;37600;C;32;321;3212;32120;Watch straps manufacturing (non-precious metal)
3;39;392;3921;39211;C;32;321;3212;32120;Imitation pearls manufacturing
3;39;392;3929;39299;C;32;321;3212;32120;Costume jewellery manufacturing
3;39;392;3929;39299;C;32;321;3212;32120;Imitation jewellery manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Vuvuzela manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Accordion manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Automatic piano manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Bagpipe manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Cello manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Chime manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Clarinet manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Discs and rolls for mechanical instruments manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Drums, castanets, musical boxes, fairground organs, musical saws and singing birds manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Electric guitar manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Electronic musical instrument manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Flute manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Guitar manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Harp manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Keyboard pipe organ, harmoniums, similar keyboard instruments with free metal reeds, manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Keyboard stringed musical instruments manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of accordions and similar instruments, including mouth organs
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of electronic musical instruments
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of instrument parts and accessories:  metronomes, tuning forks, pitch pipes, cards, discs and rolls for automatic mechanical instruments etc
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of keyboard pipe organs, including harmoniums and similar keyboard instruments with free metal reeds
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of keyboard stringed instruments, including automatic pianos
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of musical boxes, fairground organs, calliopes etc
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of musical instruments
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of percussion musical instruments
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of stringed instruments
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of whistles, call horns and other mouth-blown sound signalling instruments
3;39;392;3922;39220;C;32;322;3220;32200;Manufacture of wind instruments
3;39;392;3922;39220;C;32;322;3220;32200;Metronome manufacturing (musical)
3;39;392;3922;39220;C;32;322;3220;32200;Mouth organ manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Musical instrument accessory manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Musical instrument bell manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Musical instrument manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Musical instrument parts and accessories manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Musical keyboard manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Organ hardware manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Organ manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Percussion instrument manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Piano manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Piccolo manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Pipe organ blower manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Pipe organ manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Pitch pipes and cards manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Reed musical instrument manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Reed organ manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Saxhorn manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;String musical instrument manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Tuning forks manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Ukulele manufacturing (music instrument)
3;39;392;3922;39220;C;32;322;3220;32200;Violin manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Whistle, call horns and other mouth blown signalling instruments manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Wind musical instrument manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Wind tunnel manufacturing (music instrument)
3;39;392;3922;39220;C;32;322;3220;32200;Woodwind and brass wind musical instruments manufacturing
3;39;392;3922;39220;C;32;322;3220;32200;Xylophone manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Archery equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Archery target manufacturing (shooting)
3;39;392;3923;39230;C;32;323;3230;32300;Artificial bait (fishing) manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Athletic goods manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Athletic pad manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Athletics articles and equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Badminton equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Ball, leather, manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Baseball equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Baseball glove manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Baseball mitts manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Basketball equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Bats manufacturing (sports)
3;39;392;3923;39230;C;32;323;3230;32300;Bird call, decoy, manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Bowl lawn, ten pin or carpet manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Boxing equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Boxing gloves manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Chest expanders manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Clay bird manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Clay pigeon target manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Clay pigeons manufacturing (sport)
3;39;392;3923;39230;C;32;323;3230;32300;Clubs manufacturing (sports)
3;39;392;3923;39230;C;32;323;3230;32300;Crash helmet manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Cricket equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Cricket glove manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Cricket set manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Exercising machine manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fencing mask manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fencing rapier manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fish hooks manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fishing equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fishing reel manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fishing rod manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fishing sinker manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fishing spear manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fishing swivel manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Fishing tackle manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Flying helmet manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Football and equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Golf ball manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Golf caddy bag manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Golf club and caddy bag manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Golf supply manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Golf trundler manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Gym equipment manufacturing (except metal weights)
3;39;392;3923;39230;C;32;323;3230;32300;Gymnastics articles and equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Healthwalker and other sporting machinery and equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Helmets manufacturing (except plastic athletic helmets)
3;39;392;3923;39230;C;32;323;3230;32300;Hockey equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Hockey stick manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Hunting equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Hunting requisites manufacturing (except firearms and ammunition)
3;39;392;3923;39230;C;32;323;3230;32300;Hurdles manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Ice skate manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Indoor games articles and equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Inflatable ball, hard and soft balls manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Landing nets manufacturing (sporting purposes)
3;39;392;3923;39230;C;32;323;3230;32300;Lawn bowls equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Leather sporting goods manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of articles and equipment for sports, outdoor and indoor games, of any material
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of bows and crossbows
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of gymnasium, fitness centre or athletic equipment (for manufacture of metal weights as used for weightlifting, see 2599)
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of hard, soft and inflatable balls
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of ice skates, roller skates etc
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of leather sports gloves and sports headgear (for manufacture of sports footwear, see 1520)
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of rackets, bats and clubs
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of requisites for hunting, mountain climbing etc. (for manufacture of sporting weapons and ammunition, see 2520)
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of requisites for sport fishing, including landing nets
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of sailboards and surfboards (for manufacture of boat sails, see 1392)
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of ski-boots
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of skis, bindings and poles
3;39;392;3923;39230;C;32;323;3230;32300;Manufacture of sports goods (except apparel and footwear)
3;39;392;3923;39230;C;32;323;3230;32300;Mountain climbing requisites manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Mountaineer's breathing apparatus manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Outdoor games articles and equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Plastic sporting goods component manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Polo equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Polo mallet manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Punching bag manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Racket manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Racket press manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Rod and gun case manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Roller skate manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Rubber sports product manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Rucksack manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Rugby equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Sailboard manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Skate manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Skateboard manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Ski sports equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Skipping rope manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Snow ski, plastic, manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Snowshoes manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Softball glove manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Sport fishing requisites manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Sport gloves manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Sporting glove manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Sports goods manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Squash equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Surf ski, plastic, manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Surfboard manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Swimming and paddling pools articles and equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Table tennis equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Target shooting equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Tennis equipment manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Tennis racket string manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Trap manufacturing as part of sport shooting equipment
3;39;392;3923;39230;C;32;323;3230;32300;Vaulting horse and vaulting poles manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Water ski manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Wind surfer manufacturing
3;39;392;3923;39230;C;32;323;3230;32300;Yoke-skey or yoke-pin manufacturing (wooden - sport)
3;32;323;3239;32399;C;32;324;3240;32400;Manufacture of playing cards
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of articles for funfair, table or parlour games
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of board games and similar games
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of coin-operated games, billiards, special tables for casino games, etc
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of electronic games: chess etc. (for manufacture of video game consoles, see 2640)
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of puzzles and similar articles
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of reduced-size (“scale”) models and similar recreational models, electrical trains, construction sets etc
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of wheeled toys designed to be ridden, including plastic bicycles and tricycles (for manufacture of bicycles, see 3092)
3;32;323;3239;32399;C;32;324;3240;32400;Playing card manufacturing
3;35;359;3590;35900;C;32;324;3240;32400;Lottery booth with attached computer manufacturing
3;38;387;3872;38720;C;32;324;3240;32400;Children's wagon manufacturing
3;39;392;3923;39230;C;32;324;3240;32400;Children's sled or sleigh manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Amusement machines manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Articles of funfair manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Automatic bowling alley equipment manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Billiard ball manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Billiard cue manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Billiard cue tip manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Billiard table manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Board games manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Boxed games manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Ceramic toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Checkers manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Chessmen, plastic, manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Chessmen, wooden, manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Children's game manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Children's toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Children's toy vehicle manufacturing (except bicycle/pram)
3;39;392;3924;39240;C;32;324;3240;32400;Coin amusement machine manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Dice manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Doll accessories manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Doll garments manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Dolls (representing people or other creatures) manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Dolls clothing manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Dolls shoes manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Electronic games manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Gambling machines and equipment manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Games and toys manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Games, printed paper or paperboard, manufacturing (except commission printing)
3;39;392;3924;39240;C;32;324;3240;32400;Gaming equipment manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Glass toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Jigsaw puzzle manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Leather toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of action figures
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of dolls and doll garments, parts and accessories
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of games and toys
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of toy animals
3;39;392;3924;39240;C;32;324;3240;32400;Manufacture of toy musical instruments
3;39;392;3924;39240;C;32;324;3240;32400;Mechanical toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Musical toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Parlour games manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Pin-tables manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Plastic scooter manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Plastic toy component manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Poker machine manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Pool and billiard bridge manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Pool ball manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Pool table manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Printed paper or paperboard toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Puppets and marionettes manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Puzzles of all kinds manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Quoit manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Recreational models manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Rocking horse manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Rubber toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Slot machine manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Special tables for casino games manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Structural toy set manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Table games manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy gun manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy model making
3;39;392;3924;39240;C;32;324;3240;32400;Toy model manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy piano, guitar and toy musical manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy pistol manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy rifle manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy tents manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy train electric equipment manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy, marble, manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy, metal, manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Toy, plastic, manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Tricycle manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Video game manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Wheeled toys (other than bicycles but including tricycles) manufacturing
3;39;392;3924;39240;C;32;324;3240;32400;Wooden toy manufacturing
3;37;374;3741;37411;C;32;325;3250;32500;Appliances manufacturing to be worn, carried or implanted
3;33;335;3353;33530;C;32;325;3250;32500;Manufacture of bone reconstruction cements
3;33;335;3353;33530;C;32;325;3250;32500;Manufacture of dental fillings and cements, dental wax and other dental plaster preparations (for manufacture of denture adhesives, see 2023)
3;33;335;3353;33530;C;32;325;3250;32500;Manufacture of surgical drapes and sterile string and tissue (for manufacture of medical impregnated wadding, dressings etc., see 2100)
3;35;356;3564;35640;C;32;325;3250;32500;Manufacture of dental laboratory furnaces
3;37;374;3741;37411;C;32;325;3250;32500;Manufacture of artificial teeth, bridges, etc., made in dental labs (for manufacture of denture adhesives, see 2023)
3;37;374;3741;37411;C;32;325;3250;32500;Manufacture of glass eyes
3;37;374;3741;37411;C;32;325;3250;32500;Manufacture of orthopaedic devices
3;37;374;3741;37411;C;32;325;3250;32500;Manufacture of prosthetic devices
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of bone plates and screws, syringes, needles, catheters, cannulae, etc
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of dental equipment and supplies (for manufacture of denture adhesives, see 2023)
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of dental instruments (including dentists’ chairs incorporating dental equipment)
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of dentists’ chairs (for manufacture of wheelchairs, see 3092)
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of examination tables
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of hospital beds with mechanical fittings
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of laboratory sterilizers
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of laboratory type distilling apparatus, laboratory centrifuges
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of laboratory ultrasonic cleaning machinery
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of medical and dental instruments and supplies
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of medical, dental and similar furniture, where the additional specific functions determine the purpose of the product, such as dentist’s chairs with built-in hydraulic functions
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of operating tables
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of orthodontic goods, dentures and orthodontic appliances
3;37;374;3741;37412;C;32;325;3250;32500;Manufacture of surgical and medical instruments, surgical appliances and supplies
3;37;374;3741;37412;C;32;325;3250;32500;Operating tables manufacturing
3;37;374;3742;37420;C;32;325;3250;32500;Manufacture of medical thermometers
3;37;375;3750;37500;C;32;325;3250;32500;Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety goggles
3;33;335;3353;33530;C;32;325;3250;32500;Cement (used in dentistry) manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental alloy manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental amalgam manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental cement manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental compound manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental enamel manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental filling and sterile sature material manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental glue manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental plaster manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Dental wax manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Gut, surgical string, manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Pneumatic sutures manufacturing
3;33;335;3353;33530;C;32;325;3250;32500;Surgical string manufacturing
